2017-12-27 21:57:50.769086: softmax classifer
2017-12-27 21:57:50.769170: Learning rates LR: 50.000000 
2017-12-27 22:22:40.624004: Iter: 31000 [2], loss: 0.000000, acc: 1.00%, avg_loss: 925857.239357, avg_acc: 74.57%
2017-12-27 22:22:48.523261: Iter: 31200 [2], loss: 0.000000, acc: 1.00%, avg_loss: 921121.275208, avg_acc: 74.60%
2017-12-27 22:22:56.362421: Iter: 31400 [2], loss: 0.000000, acc: 1.00%, avg_loss: 922829.404662, avg_acc: 74.49%
2017-12-27 22:23:04.320501: Iter: 31600 [2], loss: 0.000000, acc: 1.00%, avg_loss: 918094.173520, avg_acc: 74.61%
2017-12-27 22:23:12.221917: Iter: 31800 [2], loss: 4035276.500000, acc: 0.00%, avg_loss: 928267.120353, avg_acc: 74.46%
2017-12-27 22:23:19.923571: Iter: 32000 [2], loss: 0.000000, acc: 1.00%, avg_loss: 926564.705625, avg_acc: 74.38%
2017-12-27 22:23:27.647290: Iter: 32200 [2], loss: 0.000000, acc: 1.00%, avg_loss: 931111.115732, avg_acc: 74.30%
2017-12-27 22:23:35.363809: Iter: 32400 [2], loss: 0.000000, acc: 1.00%, avg_loss: 929402.255387, avg_acc: 74.29%
2017-12-27 22:23:43.123989: Iter: 32600 [2], loss: 0.000000, acc: 1.00%, avg_loss: 934670.556977, avg_acc: 74.27%
2017-12-27 22:23:50.824369: Iter: 32800 [2], loss: 65490.000000, acc: 0.00%, avg_loss: 933197.504432, avg_acc: 74.34%
2017-12-27 22:23:58.552537: Iter: 33000 [2], loss: 0.000000, acc: 1.00%, avg_loss: 934188.807667, avg_acc: 74.32%
2017-12-27 22:24:06.262515: Iter: 33200 [2], loss: 0.000000, acc: 1.00%, avg_loss: 941996.473071, avg_acc: 74.21%
2017-12-27 22:24:13.971380: Iter: 33400 [2], loss: 0.000000, acc: 1.00%, avg_loss: 948930.203191, avg_acc: 74.18%
2017-12-27 22:24:21.675890: Iter: 33600 [2], loss: 0.000000, acc: 1.00%, avg_loss: 949275.563464, avg_acc: 74.15%
2017-12-27 22:24:29.364293: Iter: 33800 [2], loss: 524990.500000, acc: 0.00%, avg_loss: 953400.717092, avg_acc: 74.11%
2017-12-27 22:24:37.061047: Iter: 34000 [2], loss: 0.000000, acc: 1.00%, avg_loss: 954468.871550, avg_acc: 74.10%
2017-12-27 22:24:44.802321: Iter: 34200 [2], loss: 0.000000, acc: 1.00%, avg_loss: 951400.667181, avg_acc: 74.17%
2017-12-27 22:24:52.497892: Iter: 34400 [2], loss: 0.000000, acc: 1.00%, avg_loss: 954752.552428, avg_acc: 74.11%
2017-12-27 22:25:00.199342: Iter: 34600 [2], loss: 0.000000, acc: 1.00%, avg_loss: 951098.078325, avg_acc: 74.08%
2017-12-27 22:25:07.902829: Iter: 34800 [2], loss: 0.000000, acc: 1.00%, avg_loss: 953630.502060, avg_acc: 74.06%
2017-12-27 22:25:15.601246: Iter: 35000 [2], loss: 2140436.000000, acc: 0.00%, avg_loss: 953220.137477, avg_acc: 74.09%
2017-12-27 22:25:23.296704: Iter: 35200 [2], loss: 0.000000, acc: 1.00%, avg_loss: 951282.399687, avg_acc: 74.09%
2017-12-27 22:25:30.994583: Iter: 35400 [2], loss: 0.000000, acc: 1.00%, avg_loss: 958259.998487, avg_acc: 74.09%
2017-12-27 22:25:38.739557: Iter: 35600 [2], loss: 0.000000, acc: 1.00%, avg_loss: 955301.675259, avg_acc: 74.14%
2017-12-27 22:25:46.507291: Iter: 35800 [2], loss: 2978902.750000, acc: 0.00%, avg_loss: 952586.762331, avg_acc: 74.19%
2017-12-27 22:25:54.517742: Iter: 36000 [2], loss: 0.000000, acc: 1.00%, avg_loss: 953860.890250, avg_acc: 74.17%
2017-12-27 22:25:54.517979: 
Epoch 2: avg_Loss: 953940.385282106814, avg_Acc: 74.181181765147
2017-12-27 22:25:54.518020: Learning rates changed LR: 0.000010 
2017-12-27 22:26:03.020427: Iter: 36200 [3], loss: 0.000000, acc: 1.00%, avg_loss: 732924.161250, avg_acc: 73.50%
2017-12-27 22:26:10.716326: Iter: 36400 [3], loss: 0.000000, acc: 1.00%, avg_loss: 828239.231250, avg_acc: 73.75%
2017-12-27 22:26:18.414047: Iter: 36600 [3], loss: 0.000000, acc: 1.00%, avg_loss: 902931.537083, avg_acc: 73.50%
